Component,Message Purpose,Service ID,Function Id,Opcode,,,
tmctunerfi_ , CurrentUserSelectedTmcStationRelUpReg ,46,9,4,,,
tmctunerfi_ , CurrentUserSelectedTmcStationStatus ,46,9,6,,,
tmctunerfi_ , CurrentUserSelectedTmcStationUpReg ,46,9,3,,,
tmctunerfi_ , ExchangeTmcCapabilitiesMethodResult ,46,3,7,,,
tmctunerfi_ , ExchangeTmcCapabilitiesMethodStart ,46,3,2,,,
tmctunerfi_ , OperationModeGet ,46,6,1,,,
tmctunerfi_ , OperationModeRelUpReg ,46,6,4,,,
tmctunerfi_ , OperationModeStatus ,46,6,6,,,
tmctunerfi_ , OperationModeUpReg ,46,6,3,,,
tmctunerfi_ , RdbIdActualListGet ,46,7,1,,,
tmctunerfi_ , RdbIdActualListRelUpReg ,46,7,4,,,
tmctunerfi_ , RdbIdActualListStatus ,46,7,6,,,
tmctunerfi_ , RdbIdActualListUpReg ,46,7,3,,,
tmctunerfi_ , SetRdbIdWishListMethodResult ,46,2,7,,,
tmctunerfi_ , SetRdbIdWishListMethodStart ,46,2,2,,,
tmctunerfi_ , SwitchOnOffMethodResult ,46,1,7,,,
tmctunerfi_ , SwitchOnOffMethodStart ,46,1,2,,,
tmctunerfi_ , TmcDataGet ,46,5,1,,,
tmctunerfi_ , TmcDataRelUpReg ,46,5,4,,,
tmctunerfi_ , TmcDataStatus ,46,5,6,,,
tmctunerfi_ , TmcDataUpReg ,46,5,3,,,
tmctunerfi_ , TunerModeGet ,46,4,1,,,
tmctunerfi_ , TunerModeRelUpReg ,46,4,4,,,
tmctunerfi_ , TunerModeStatus ,46,4,6,,,
tmctunerfi_ , TunerModeUpReg ,46,4,3,,,
tmctunerfi_ , TunerStateAndModeGet ,46,8,1,,,
tmctunerfi_ , TunerStateAndModeRelUpReg ,46,8,4,,,
tmctunerfi_ , TunerStateAndModeStatus ,46,8,6,,,
tmctunerfi_ , TunerStateAndModeUpReg ,46,8,3,,,
tmdatafi_ , NavTima_CurrentRdbIdAvailabilityRelUpReg ,14,9,4,,,
tmdatafi_ , NavTima_CurrentRdbIdAvailabilityStatus ,14,9,6,,,
tmdatafi_ , NavTima_CurrentRdbIdAvailabilityUpReg ,14,9,3,,,
tmdatafi_ , NavTima_ExpiredTmcMessageListRelUpReg ,14,257,4,,,
tmdatafi_ , NavTima_ExpiredTmcMessageListStatus ,14,257,6,,,
tmdatafi_ , NavTima_ExpiredTmcMessageListUpReg ,14,257,3,,,
tmdatafi_ , NavTima_MessageMemoryMethodResult ,14,768,7,,,
tmdatafi_ , NavTima_MessageMemoryMethodStart ,14,768,2,,,
tmdatafi_ , NavTima_RdbIdHandlingMethodResult ,14,8,7,,,
tmdatafi_ , NavTima_RdbIdHandlingMethodStart ,14,8,2,,,
tmdatafi_ , NavTima_RdbIdNotificationRelUpReg ,14,6,4,,,
tmdatafi_ , NavTima_RdbIdNotificationStatus ,14,6,6,,,
tmdatafi_ , NavTima_RdbIdNotificationUpReg ,14,6,3,,,
tmdatafi_ , NavTima_ResetMethodResult ,14,1,7,,,
tmdatafi_ , NavTima_ResetMethodStart ,14,1,2,,,
tmdatafi_ , NavTima_SetAbsFilterMethodResult ,14,2,7,,,
tmdatafi_ , NavTima_SetAbsFilterMethodStart ,14,2,2,,,
tmdatafi_ , NavTima_SetRelFilterMethodResult ,14,3,7,,,
tmdatafi_ , NavTima_SetRelFilterMethodStart ,14,3,2,,,
tmdatafi_ , NavTima_StatusGet ,14,4,1,,,
tmdatafi_ , NavTima_StatusRelUpReg ,14,4,4,,,
tmdatafi_ , NavTima_StatusStatus ,14,4,6,,,
tmdatafi_ , NavTima_StatusUpReg ,14,4,3,,,
tmdatafi_ , NavTima_SwitchAbsFilterMethodResult ,14,7,7,,,
tmdatafi_ , NavTima_SwitchAbsFilterMethodStart ,14,7,2,,,
tmdatafi_ , NavTima_SwitchRelFilterMethodResult ,14,5,7,,,
tmdatafi_ , NavTima_SwitchRelFilterMethodStart ,14,5,2,,,
tmdatafi_ , NavTima_TmcMessageChangedRelUpReg ,14,512,4,,,
tmdatafi_ , NavTima_TmcMessageChangedStatus ,14,512,6,,,
tmdatafi_ , NavTima_TmcMessageChangedUpReg ,14,512,3,,,
tmdatafi_ , NavTima_TrafficMsgMemoryStatisticsRelUpReg ,14,11,4,,,
tmdatafi_ , NavTima_TrafficMsgMemoryStatisticsStatus ,14,11,6,,,
tmdatafi_ , NavTima_TrafficMsgMemoryStatisticsUpReg ,14,11,3,,,
tmpresfi_ , AvailableLanguagesGet ,13,3222,1,,,
tmpresfi_ , AvailableLanguagesStatus ,13,3222,6,,,
tmpresfi_ , TrafficInfoSourceMethodResult ,13,3217,7,,,
tmpresfi_ , TrafficInfoSourceMethodStart ,13,3217,2,,,
tmpresfi_ , TrafficSourceGet ,13,3218,1,,,
tmpresfi_ , TrafficSourceStatus ,13,3218,6,,,
tmpresfi_ , TranslateExtendedMessageMethodResult ,13,3223,7,,,
tmpresfi_ , TranslateExtendedMessageMethodStart ,13,3223,2,,,
vehiclecfgfi_ , VehicleConfigurationGet ,80,1,1,,,
vehiclecfgfi_ , VehicleConfigurationRelUpReg ,80,1,4,,,
vehiclecfgfi_ , VehicleConfigurationStatus ,80,1,6,,,
vehiclecfgfi_ , VehicleConfigurationUpReg ,80,1,3,,,
weatherfi_ , ConfirmGraphicalWeatherRasterTileSharedMemoryMethodResult ,50,25,7,,,
weatherfi_ , ConfirmGraphicalWeatherRasterTileSharedMemoryMethodStart ,50,25,2,,,
weatherfi_ , ConfirmGraphicalWeatherTilePictureDataMethodResult ,50,26,7,,,
weatherfi_ , ConfirmGraphicalWeatherTilePictureDataMethodStart ,50,26,2,,,
weatherfi_ , ConfirmRasterTilePicturesMethodResult ,50,260,7,,,
weatherfi_ , ConfirmRasterTilePicturesMethodStart ,50,260,2,,,
weatherfi_ , ConfirmRasterTileSharedMemoryMethodResult ,50,259,7,,,
weatherfi_ , ConfirmRasterTileSharedMemoryMethodStart ,50,259,2,,,
weatherfi_ , CountyWarningDataChangedGet ,51,5,1,,,
weatherfi_ , CountyWarningDataChangedRelUpReg ,51,5,4,,,
weatherfi_ , CountyWarningDataChangedStatus ,51,5,6,,,
weatherfi_ , CountyWarningDataChangedUpReg ,51,5,3,,,
weatherfi_ , CurrentWeatherDataChangedGet ,50,6,1,,,
weatherfi_ , CurrentWeatherDataChangedRelUpReg ,50,6,4,,,
weatherfi_ , CurrentWeatherDataChangedStatus ,50,6,6,,,
weatherfi_ , CurrentWeatherDataChangedUpReg ,50,6,3,,,
weatherfi_ , GetCountyWarningDataMethodResult ,50,3,7,,,
weatherfi_ , GetCountyWarningDataMethodStart ,50,3,2,,,
weatherfi_ , GetCurrentWeatherDataMethodResult ,50,1,7,,,
weatherfi_ , GetCurrentWeatherDataMethodStart ,50,1,2,,,
weatherfi_ , GetForecastCityListMethodResult ,50,4,7,,,
weatherfi_ , GetForecastCityListMethodStart ,50,4,2,,,
weatherfi_ , GetForecastForCityMethodResult ,50,5,7,,,
weatherfi_ , GetForecastForCityMethodStart ,50,5,2,,,
weatherfi_ , GetStormAttributesDataMethodResult ,152,4099,7,,,
weatherfi_ , GetStormAttributesDataMethodStart ,152,4099,2,,,
weatherfi_ , GetStormTrackDataMethodResult ,152,4100,7,,,
weatherfi_ , GetStormTrackDataMethodStart ,152,4100,2,,,
weatherfi_ , GetSurfaceDataMethodResult ,152,4098,7,,,
weatherfi_ , GetSurfaceDataMethodStart ,152,4098,2,,,
weatherfi_ , GetTabularWeatherDataMethodResult ,50,17,7,,,
weatherfi_ , GetTabularWeatherDataMethodStart ,50,17,2,,,
weatherfi_ , GetTabularWeatherSkiConditionDataMethodResult ,50,19,7,,,
weatherfi_ , GetTabularWeatherSkiConditionDataMethodStart ,50,19,2,,,
weatherfi_ , GetWeatherAlertDataMethodResult ,50,21,7,,,
weatherfi_ , GetWeatherAlertDataMethodStart ,50,21,2,,,
weatherfi_ , GetWeatherForecastDataMethodResult ,50,2,7,,,
weatherfi_ , GetWeatherForecastDataMethodStart ,50,2,2,,,
weatherfi_ , GraphicalWeatherRadarAnimationPictureDataGet ,50,33,1,,,
weatherfi_ , GraphicalWeatherRadarAnimationPictureDataRelUpReg ,50,33,4,,,
weatherfi_ , GraphicalWeatherRadarAnimationPictureDataStatus ,50,33,6,,,
weatherfi_ , GraphicalWeatherRadarAnimationPictureDataUpReg ,50,33,3,,,
weatherfi_ , GraphicalWeatherRadarAnimationSharedMemoryGet ,50,32,1,,,
weatherfi_ , GraphicalWeatherRadarAnimationSharedMemoryRelUpReg ,50,32,4,,,
weatherfi_ , GraphicalWeatherRadarAnimationSharedMemoryStatus ,50,32,6,,,
weatherfi_ , GraphicalWeatherRadarAnimationSharedMemoryUpReg ,50,32,3,,,
weatherfi_ , GraphicalWeatherRasterTileSharedMemoryGet ,50,23,1,,,
weatherfi_ , GraphicalWeatherRasterTileSharedMemoryRelUpReg ,50,23,4,,,
weatherfi_ , GraphicalWeatherRasterTileSharedMemoryStatus ,50,23,6,,,
weatherfi_ , GraphicalWeatherRasterTileSharedMemoryUpReg ,50,23,3,,,
weatherfi_ , GraphicalWeatherTilePictureDataGet ,50,24,1,,,
weatherfi_ , GraphicalWeatherTilePictureDataRelUpReg ,50,24,4,,,
weatherfi_ , GraphicalWeatherTilePictureDataStatus ,50,24,6,,,
weatherfi_ , GraphicalWeatherTilePictureDataUpReg ,50,24,3,,,
weatherfi_ , RadarAnimationDataGet ,50,277,1,,,
weatherfi_ , RadarAnimationDataRelUpReg ,50,277,4,,,
weatherfi_ , RadarAnimationDataStatus ,50,277,6,,,
weatherfi_ , RadarAnimationDataUpReg ,50,277,3,,,
weatherfi_ , RadarStaticPictureDataGet ,50,276,1,,,
weatherfi_ , RadarStaticPictureDataRelUpReg ,50,276,4,623,1032,7
weatherfi_ , RadarStaticPictureDataStatus ,50,276,6,,,
weatherfi_ , RadarStaticPictureDataUpReg ,50,276,3,,,
weatherfi_ , RasterTileSharedMemoriesGet ,50,275,1,,,
weatherfi_ , RasterTileSharedMemoriesRelUpReg ,50,275,4,,,
weatherfi_ , RasterTileSharedMemoriesStatus ,50,275,6,,,
weatherfi_ , RasterTileSharedMemoriesUpReg ,50,275,3,,,
weatherfi_ , StormAttributesDataGet ,152,8197,1,,,
weatherfi_ , StormAttributesDataRelUpReg ,152,8197,4,,,
weatherfi_ , StormAttributesDataStatus ,152,8197,6,,,
weatherfi_ , StormAttributesDataUpReg ,152,8197,3,,,
weatherfi_ , StormTrackDataGet ,152,8198,1,,,
weatherfi_ , StormTrackDataRelUpReg ,152,8198,4,,,
weatherfi_ , StormTrackDataStatus ,152,8198,6,,,
weatherfi_ , StormTrackDataUpReg ,152,8198,3,,,
weatherfi_ , SurfaceDataGet ,152,8196,1,,,
weatherfi_ , SurfaceDataRelUpReg ,152,8196,4,,,
weatherfi_ , SurfaceDataStatus ,152,8196,6,,,
weatherfi_ , SurfaceDataUpReg ,152,8196,3,,,
weatherfi_ , TabularWeatherDataGet ,50,18,1,,,
weatherfi_ , TabularWeatherDataRelUpReg ,50,18,4,,,
weatherfi_ , TabularWeatherDataStatus ,50,18,6,,,
weatherfi_ , TabularWeatherDataUpReg ,50,18,3,,,
weatherfi_ , TabularWeatherSkiConditionDataGet ,50,20,1,,,
weatherfi_ , TabularWeatherSkiConditionDataRelUpReg ,50,20,4,,,
weatherfi_ , TabularWeatherSkiConditionDataStatus ,50,20,6,,,
weatherfi_ , TabularWeatherSkiConditionDataUpReg ,50,20,3,,,
weatherfi_ , WeatherAlertDataGet ,50,22,1,,,
weatherfi_ , WeatherAlertDataRelUpReg ,50,22,4,,,
weatherfi_ , WeatherAlertDataStatus ,50,22,6,,,
weatherfi_ , WeatherAlertDataUpReg ,50,22,3,,,
weatherfi_ , WeatherForecastDataChangedGet ,50,7,1,,,
weatherfi_ , WeatherForecastDataChangedRelUpReg ,50,7,4,,,
weatherfi_ , WeatherForecastDataChangedStatus ,50,7,6,,,
weatherfi_ , WeatherForecastDataChangedUpReg ,50,7,3,,,
weatherfi_ , WindStaticPictureDataGet ,50,278,1,,,
weatherfi_ , WindStaticPictureDataRelUpReg ,50,278,4,,,
weatherfi_ , WindStaticPictureDataStatus ,50,278,6,,,
weatherfi_ , WindStaticPictureDataUpReg ,50,278,3,,,
weathertunerfi_ , CCFDataChangedGet ,51,4,1,,,
weathertunerfi_ , CCFDataChangedRelUpReg ,51,4,4,,,
weathertunerfi_ , CCFDataChangedStatus ,51,4,6,,,
weathertunerfi_ , CCFDataChangedUpReg ,51,4,3,,,
weathertunerfi_ , GetCCFDataMethodResult ,51,2,7,,,
weathertunerfi_ , GetCCFDataMethodStart ,51,2,2,,,
weathertunerfi_ , GetMetarDataMethodResult ,51,1,7,,,
weathertunerfi_ , GetMetarDataMethodResultFirst ,51,1,10,,,
weathertunerfi_ , GetMetarDataMethodResultLast ,51,1,12,,,
weathertunerfi_ , GetMetarDataMethodResultMiddle ,51,1,11,,,
weathertunerfi_ , GetMetarDataMethodStart ,51,1,2,,,
weathertunerfi_ , MetarDataChangedGet ,51,3,1,,,
weathertunerfi_ , MetarDataChangedRelUpReg ,51,3,4,,,
weathertunerfi_ , MetarDataChangedStatus ,51,3,6,,,
weathertunerfi_ , MetarDataChangedUpReg ,51,3,3,,,
